names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,cluster
MIR31HG,53.85892,2.7807243,0.0,0.0,0.8307990941442899,0.35114155251141554,1
ABTB2,42.767845,2.7526708,0.0,0.0,0.6702586206896551,0.2140468227424749,2
PDGFRB,51.128757,2.7430491,0.0,0.0,0.7818753573470555,0.37838714911569044,0
COLEC12,13.100012,2.734193,3.0044378409292095e-31,1.7300025955446503e-30,0.5659722222222222,0.17934492691774245,3
LTBP1,82.47405,2.7312138,0.0,0.0,0.9885057471264368,0.5768503708012215,2
LINC02615,41.337936,2.7244468,0.0,0.0,0.6146878032999029,0.2202435312024353,1
FGD4,23.366034,2.7196405,7.950495997791782e-71,9.138501146887107e-70,0.875,0.4399871972687507,3
MMP16,51.069717,2.7156441,0.0,0.0,0.7738707833047456,0.39169235761804316,0
ANK2,75.495605,2.7142375,0.0,0.0,0.9709051724137931,0.5434055547477098,2
ST3GAL6,43.524506,2.7133842,6.892061720529358e-153,2.3495664956350084e-151,0.9756944444444444,0.6233863224154487,3
DOCK4,93.73132,2.7125282,0.0,0.0,1.0,0.7332764323055585,3
PLCB4,59.992798,2.711729,0.0,0.0,0.8972701149425287,0.4087538170713974,2
BCL2,18.231455,2.7112525,8.562773386682217e-51,6.961604379416437e-50,0.7777777777777778,0.3281766776912408,3
PLPP3,48.76402,2.6970644,0.0,0.0,0.7777418311226141,0.3497716894977169,1
PDE4D,75.66615,2.6940296,0.0,0.0,0.9802442528735632,0.5354078813436092,2
PRICKLE1,85.400406,2.677754,0.0,0.0,0.9942528735632183,0.6376326886723862,2
MSC-AS1,60.98584,2.6744816,0.0,0.0,0.9153802172670097,0.49164368002596137,0
PHACTR1,26.132292,2.6730845,3.081664461994823e-82,4.299996923713706e-81,0.9097222222222222,0.47103382054838366,3
INPP4B,76.67712,2.6581278,0.0,0.0,0.9795258620689655,0.5890649992729388,2
CDH2,84.04571,2.6519735,0.0,0.0,0.9949712643678161,0.608841064417624,2
PKP4,61.192368,2.6475275,0.0,0.0,0.9035910708508573,0.5202435312024353,1
RUNX1,56.704933,2.644192,0.0,0.0,0.8779302458547742,0.4820704202498783,0
DAPK1,60.644,2.633654,0.0,0.0,0.9022969912649628,0.506544901065449,1
PAPSS2,46.923813,2.6327622,0.0,0.0,0.7554189582659333,0.3106544901065449,1
MRC2,44.123787,2.6169345,0.0,0.0,0.6692395654659805,0.29239006977121534,0
EBF1,68.998184,2.6075633,0.0,0.0,0.9802744425385935,0.5877007950673373,0
SLC4A4,45.636784,2.5904183,0.0,0.0,0.7485632183908046,0.2729387814453977,2
DAB2,61.39297,2.5849931,0.0,0.0,0.9252669039145908,0.4958904109589041,1
PCED1B,36.80908,2.5740983,3.4984029838044016e-265,3.802611938917828e-264,0.5283018867924528,0.19698198929092975,0
ENSG00000232855,34.12412,2.56196,5.490720419208772e-227,5.313600405685908e-226,0.5082497573600776,0.18386605783866058,1
HSPG2,27.9145,2.5495179,5.483136757251798e-89,8.392556261099693e-88,0.9340277777777778,0.575909527365838,3
FRMD4A,56.485928,2.548157,3.819046058837492e-246,4.406591606350952e-244,0.9930555555555556,0.6071695294996265,3
BACH2,44.01341,2.5458844,0.0,0.0,0.7492816091954023,0.29940380980078524,2
GATA4,74.5859,2.541019,0.0,0.0,0.9806034482758621,0.5633270321361059,2
ARHGAP26,62.105686,2.5308568,0.0,0.0,0.9349856321839081,0.4760796859095536,2
FANK1,34.260216,2.527112,1.4781578081153356e-229,1.4539257129003302e-228,0.5082497573600776,0.15996955859969558,1
PELI2,42.116817,2.5225084,0.0,0.0,0.6689536878216124,0.30001622586402726,0
